rank,candidate_id,current_title,years_experience,final_score
87635,CAND_0008782,Cloud Engineer,2.4,20.99
87636,CAND_0009301,.NET Developer,2.6,20.99
87637,CAND_0012544,.NET Developer,1.1,20.99
87638,CAND_0016206,Data Engineer,2.7,20.99
87639,CAND_0017080,Frontend Engineer,2.7,20.99
87640,CAND_0021067,Analytics Engineer,2.2,20.99
87641,CAND_0021140,QA Engineer,1.0,20.99
87642,CAND_0024471,Mobile Developer,2.3,20.99
87643,CAND_0025839,Analytics Engineer,2.1,20.99
87644,CAND_0029230,Software Engineer,2.9,20.99
87645,CAND_0034257,Mobile Developer,2.0,20.99
87646,CAND_0038974,Java Developer,2.2,20.99
87647,CAND_0045332,Software Engineer,2.0,20.99
87648,CAND_0045371,DevOps Engineer,2.7,20.99
87649,CAND_0056675,Java Developer,2.3,20.99
87650,CAND_0059350,Analytics Engineer,2.9,20.99
87651,CAND_0060697,Analytics Engineer,2.2,20.99
87652,CAND_0060854,Java Developer,1.2,20.99
87653,CAND_0061003,DevOps Engineer,1.3,20.99
87654,CAND_0061186,Java Developer,1.3,20.99
87655,CAND_0064781,Frontend Engineer,1.2,20.99
87656,CAND_0064804,.NET Developer,2.9,20.99
87657,CAND_0064856,Java Developer,2.7,20.99
87658,CAND_0068740,QA Engineer,2.2,20.99
87659,CAND_0075431,Java Developer,1.9,20.99
87660,CAND_0078924,DevOps Engineer,2.9,20.99
87661,CAND_0078938,QA Engineer,2.4,20.99
87662,CAND_0080783,Data Analyst,2.2,20.99
87663,CAND_0084089,Backend Engineer,2.5,20.99
87664,CAND_0095622,Data Analyst,2.6,20.99
87665,CAND_0022181,Operations Manager,1.5,20.89
87666,CAND_0033435,Business Analyst,12.9,20.88
87667,CAND_0000047,Project Manager,2.4,20.85
87668,CAND_0000056,Frontend Engineer,1.3,20.85
87669,CAND_0000059,Frontend Engineer,1.5,20.85
87670,CAND_0000111,Graphic Designer,2.5,20.85
87671,CAND_0000264,Project Manager,2.9,20.85
87672,CAND_0000369,Business Analyst,2.0,20.85
87673,CAND_0000409,Business Analyst,2.8,20.85
87674,CAND_0000429,Java Developer,2.7,20.85
87675,CAND_0000487,Software Engineer,2.7,20.85
87676,CAND_0000507,Software Engineer,1.2,20.85
87677,CAND_0000617,Frontend Engineer,1.4,20.85
87678,CAND_0000672,Business Analyst,2.1,20.85
87679,CAND_0000688,QA Engineer,1.3,20.85
87680,CAND_0000696,.NET Developer,1.5,20.85
87681,CAND_0000769,.NET Developer,1.5,20.85
87682,CAND_0000788,Cloud Engineer,2.0,20.85
87683,CAND_0000813,Cloud Engineer,1.4,20.85
87684,CAND_0000840,Graphic Designer,2.6,20.85
87685,CAND_0000900,.NET Developer,1.8,20.85
87686,CAND_0000977,Software Engineer,1.7,20.85
87687,CAND_0001100,Full Stack Developer,1.5,20.85
87688,CAND_0001195,Cloud Engineer,1.7,20.85
87689,CAND_0001214,Full Stack Developer,2.0,20.85
87690,CAND_0001345,Java Developer,2.6,20.85
87691,CAND_0001356,Business Analyst,2.2,20.85
87692,CAND_0001527,QA Engineer,2.8,20.85
87693,CAND_0001548,Mobile Developer,2.7,20.85
87694,CAND_0001684,QA Engineer,1.1,20.85
87695,CAND_0001713,Data Analyst,2.8,20.85
87696,CAND_0001721,QA Engineer,1.2,20.85
87697,CAND_0001725,Frontend Engineer,2.5,20.85
87698,CAND_0001800,Mobile Developer,1.1,20.85
87699,CAND_0001891,Business Analyst,1.1,20.85
87700,CAND_0002030,Cloud Engineer,1.9,20.85
87701,CAND_0002073,Business Analyst,1.5,20.85
87702,CAND_0002119,Mobile Developer,2.9,20.85
87703,CAND_0002125,Data Analyst,2.3,20.85
87704,CAND_0002162,Business Analyst,2.8,20.85
87705,CAND_0002236,Graphic Designer,1.6,20.85
87706,CAND_0002349,Business Analyst,2.6,20.85
87707,CAND_0002428,Java Developer,2.5,20.85
87708,CAND_0002484,Mobile Developer,1.3,20.85
87709,CAND_0002504,Project Manager,2.0,20.85
87710,CAND_0002629,Mobile Developer,2.6,20.85
87711,CAND_0002643,.NET Developer,1.6,20.85
87712,CAND_0002644,Cloud Engineer,1.6,20.85
87713,CAND_0002692,Data Engineer,2.0,20.85
87714,CAND_0002740,.NET Developer,2.1,20.85
87715,CAND_0002807,QA Engineer,1.3,20.85
87716,CAND_0002822,Business Analyst,2.3,20.85
87717,CAND_0002894,Software Engineer,1.7,20.85
87718,CAND_0003096,Software Engineer,1.8,20.85
87719,CAND_0003158,Graphic Designer,1.6,20.85
87720,CAND_0003400,Business Analyst,1.5,20.85
87721,CAND_0003421,.NET Developer,1.6,20.85
87722,CAND_0003449,Graphic Designer,2.6,20.85
87723,CAND_0003460,Project Manager,2.9,20.85
87724,CAND_0003477,Mobile Developer,2.3,20.85
87725,CAND_0003562,Java Developer,2.2,20.85
87726,CAND_0003594,Data Analyst,2.6,20.85
87727,CAND_0003637,.NET Developer,2.5,20.85
87728,CAND_0003710,Data Analyst,2.8,20.85
87729,CAND_0004058,Project Manager,2.2,20.85
87730,CAND_0004152,Full Stack Developer,1.6,20.85
87731,CAND_0004205,Java Developer,2.1,20.85
87732,CAND_0004224,Software Engineer,2.7,20.85
87733,CAND_0004433,Business Analyst,1.6,20.85
87734,CAND_0004577,Frontend Engineer,1.6,20.85
87735,CAND_0004614,Full Stack Developer,2.5,20.85
87736,CAND_0004637,Full Stack Developer,1.2,20.85
87737,CAND_0004646,Business Analyst,2.8,20.85
87738,CAND_0004732,DevOps Engineer,1.3,20.85
87739,CAND_0004836,Mobile Developer,2.7,20.85
87740,CAND_0004849,QA Engineer,2.0,20.85
87741,CAND_0004872,Frontend Engineer,2.7,20.85
87742,CAND_0004963,Software Engineer,2.2,20.85
87743,CAND_0004996,.NET Developer,2.3,20.85
87744,CAND_0005079,QA Engineer,2.9,20.85
87745,CAND_0005185,Cloud Engineer,1.7,20.85
87746,CAND_0005428,Frontend Engineer,1.2,20.85
87747,CAND_0005446,Mobile Developer,2.3,20.85
87748,CAND_0005469,Java Developer,2.2,20.85
87749,CAND_0005483,Analytics Engineer,2.4,20.85
87750,CAND_0005569,Mobile Developer,2.8,20.85
87751,CAND_0005600,Project Manager,2.6,20.85
87752,CAND_0005637,Business Analyst,2.1,20.85
87753,CAND_0005647,QA Engineer,2.5,20.85
87754,CAND_0005711,Frontend Engineer,2.0,20.85
87755,CAND_0005742,Cloud Engineer,2.5,20.85
87756,CAND_0005784,.NET Developer,2.5,20.85
87757,CAND_0005912,Java Developer,1.7,20.85
87758,CAND_0005973,QA Engineer,1.1,20.85
87759,CAND_0006034,Full Stack Developer,2.4,20.85
87760,CAND_0006260,.NET Developer,2.0,20.85
87761,CAND_0006301,Backend Engineer,2.3,20.85
87762,CAND_0006329,.NET Developer,1.8,20.85
87763,CAND_0006434,Graphic Designer,2.7,20.85
87764,CAND_0006554,Project Manager,2.2,20.85
87765,CAND_0006608,Frontend Engineer,2.6,20.85
87766,CAND_0006664,Mobile Developer,2.0,20.85
87767,CAND_0006736,Mobile Developer,2.7,20.85
87768,CAND_0006811,Full Stack Developer,1.3,20.85
87769,CAND_0006825,Full Stack Developer,2.2,20.85
87770,CAND_0006834,Mobile Developer,2.3,20.85
87771,CAND_0006843,Graphic Designer,2.9,20.85
87772,CAND_0006849,Business Analyst,2.1,20.85
87773,CAND_0006890,Business Analyst,2.5,20.85
87774,CAND_0006899,Data Analyst,2.7,20.85
87775,CAND_0006906,Cloud Engineer,2.9,20.85
87776,CAND_0007013,Backend Engineer,2.6,20.85
87777,CAND_0007050,Graphic Designer,2.3,20.85
87778,CAND_0007067,DevOps Engineer,1.9,20.85
87779,CAND_0007075,Graphic Designer,1.3,20.85
87780,CAND_0007085,Graphic Designer,2.8,20.85
87781,CAND_0007101,Frontend Engineer,2.6,20.85
87782,CAND_0007218,Cloud Engineer,2.5,20.85
87783,CAND_0007366,Graphic Designer,1.6,20.85
87784,CAND_0007392,Mobile Developer,1.7,20.85
87785,CAND_0007431,Business Analyst,2.7,20.85
87786,CAND_0007532,.NET Developer,1.1,20.85
87787,CAND_0007566,Project Manager,2.3,20.85
87788,CAND_0007568,Java Developer,2.2,20.85
87789,CAND_0007639,Full Stack Developer,2.8,20.85
87790,CAND_0007653,Software Engineer,2.5,20.85
87791,CAND_0007700,QA Engineer,1.5,20.85
87792,CAND_0007758,Frontend Engineer,1.4,20.85
87793,CAND_0007888,QA Engineer,2.7,20.85
87794,CAND_0007901,Business Analyst,1.4,20.85
87795,CAND_0007988,.NET Developer,1.6,20.85
87796,CAND_0008074,Project Manager,2.9,20.85
87797,CAND_0008261,.NET Developer,1.8,20.85
87798,CAND_0008303,Mobile Developer,2.6,20.85
87799,CAND_0008330,Mobile Developer,2.8,20.85
87800,CAND_0008399,Project Manager,2.8,20.85
87801,CAND_0008720,Software Engineer,2.7,20.85
87802,CAND_0008721,Project Manager,2.4,20.85
87803,CAND_0008781,Frontend Engineer,1.8,20.85
87804,CAND_0008824,Software Engineer,1.7,20.85
87805,CAND_0008868,Cloud Engineer,1.8,20.85
87806,CAND_0008991,Java Developer,2.8,20.85
87807,CAND_0009063,Full Stack Developer,2.7,20.85
87808,CAND_0009105,Project Manager,2.2,20.85
87809,CAND_0009114,Software Engineer,2.0,20.85
87810,CAND_0009122,DevOps Engineer,2.1,20.85
87811,CAND_0009156,Cloud Engineer,2.5,20.85
87812,CAND_0009317,Frontend Engineer,1.4,20.85
87813,CAND_0009378,DevOps Engineer,1.1,20.85
87814,CAND_0009380,Software Engineer,2.8,20.85
87815,CAND_0009393,QA Engineer,2.0,20.85
87816,CAND_0009470,Mobile Developer,1.2,20.85
87817,CAND_0009774,DevOps Engineer,2.0,20.85
87818,CAND_0009913,Mobile Developer,2.1,20.85
87819,CAND_0009955,Frontend Engineer,1.2,20.85
87820,CAND_0009996,Mobile Developer,2.3,20.85
87821,CAND_0010177,Project Manager,2.2,20.85
87822,CAND_0010199,Project Manager,2.7,20.85
87823,CAND_0010303,Data Analyst,2.8,20.85
87824,CAND_0010485,Project Manager,2.6,20.85
87825,CAND_0010605,Full Stack Developer,2.4,20.85
87826,CAND_0010609,Frontend Engineer,1.7,20.85
87827,CAND_0010640,Frontend Engineer,2.5,20.85
87828,CAND_0010683,Backend Engineer,2.3,20.85
87829,CAND_0010778,Software Engineer,2.7,20.85
87830,CAND_0010899,Frontend Engineer,2.1,20.85
87831,CAND_0010938,Frontend Engineer,2.6,20.85
87832,CAND_0011037,Business Analyst,1.7,20.85
87833,CAND_0011103,.NET Developer,2.3,20.85
87834,CAND_0011221,DevOps Engineer,2.0,20.85
87835,CAND_0011222,Mobile Developer,1.3,20.85
87836,CAND_0011245,Cloud Engineer,2.2,20.85
87837,CAND_0011288,Java Developer,1.3,20.85
87838,CAND_0011294,Project Manager,2.8,20.85
87839,CAND_0011316,QA Engineer,1.8,20.85
87840,CAND_0011372,QA Engineer,2.0,20.85
87841,CAND_0011396,Graphic Designer,2.4,20.85
87842,CAND_0011633,Project Manager,2.3,20.85
87843,CAND_0011665,Full Stack Developer,1.2,20.85
87844,CAND_0011690,Mobile Developer,2.5,20.85
87845,CAND_0011695,Analytics Engineer,2.9,20.85
87846,CAND_0011709,Project Manager,2.0,20.85
87847,CAND_0011723,Business Analyst,2.5,20.85
87848,CAND_0011777,Software Engineer,2.5,20.85
87849,CAND_0011857,Project Manager,2.4,20.85
87850,CAND_0011889,Business Analyst,1.2,20.85
87851,CAND_0011910,Full Stack Developer,1.7,20.85
87852,CAND_0011930,Software Engineer,1.6,20.85
87853,CAND_0011965,Cloud Engineer,2.3,20.85
87854,CAND_0011990,Java Developer,2.1,20.85
87855,CAND_0012040,DevOps Engineer,1.5,20.85
87856,CAND_0012068,.NET Developer,2.2,20.85
87857,CAND_0012170,Cloud Engineer,2.6,20.85
87858,CAND_0012193,Cloud Engineer,1.6,20.85
87859,CAND_0012215,Business Analyst,2.3,20.85
87860,CAND_0012219,Project Manager,2.8,20.85
87861,CAND_0012337,Project Manager,2.6,20.85
87862,CAND_0012345,Business Analyst,2.1,20.85
87863,CAND_0012476,Mobile Developer,1.5,20.85
87864,CAND_0012485,Java Developer,1.4,20.85
87865,CAND_0012561,Business Analyst,1.0,20.85
87866,CAND_0012594,DevOps Engineer,2.9,20.85
87867,CAND_0012699,Java Developer,1.2,20.85
87868,CAND_0012719,DevOps Engineer,2.2,20.85
87869,CAND_0012787,Frontend Engineer,1.1,20.85
87870,CAND_0012828,Business Analyst,2.4,20.85
87871,CAND_0012854,Java Developer,1.8,20.85
87872,CAND_0012857,DevOps Engineer,1.5,20.85
87873,CAND_0012897,Frontend Engineer,1.7,20.85
87874,CAND_0012937,Full Stack Developer,1.0,20.85
87875,CAND_0012954,Data Analyst,2.5,20.85
87876,CAND_0012982,Graphic Designer,1.1,20.85
87877,CAND_0012995,Data Analyst,2.8,20.85
87878,CAND_0013043,Business Analyst,2.7,20.85
87879,CAND_0013147,DevOps Engineer,1.8,20.85
87880,CAND_0013260,Graphic Designer,1.9,20.85
87881,CAND_0013313,Project Manager,2.6,20.85
87882,CAND_0013609,Business Analyst,2.9,20.85
87883,CAND_0013623,DevOps Engineer,1.7,20.85
87884,CAND_0013639,Java Developer,1.9,20.85
87885,CAND_0013745,Mobile Developer,2.0,20.85
87886,CAND_0013748,Cloud Engineer,1.3,20.85
87887,CAND_0013832,QA Engineer,2.4,20.85
87888,CAND_0013836,Graphic Designer,1.1,20.85
87889,CAND_0013837,Software Engineer,2.4,20.85
87890,CAND_0013959,QA Engineer,1.1,20.85
87891,CAND_0014113,Project Manager,2.9,20.85
87892,CAND_0014173,Business Analyst,1.5,20.85
87893,CAND_0014246,Frontend Engineer,2.9,20.85
87894,CAND_0014258,Java Developer,2.9,20.85
87895,CAND_0014314,Full Stack Developer,1.3,20.85
87896,CAND_0014329,Software Engineer,1.4,20.85
87897,CAND_0014366,Graphic Designer,1.8,20.85
87898,CAND_0014373,DevOps Engineer,2.1,20.85
87899,CAND_0014446,Graphic Designer,2.7,20.85
87900,CAND_0014487,Graphic Designer,2.3,20.85
87901,CAND_0014516,Graphic Designer,2.4,20.85
87902,CAND_0014674,Software Engineer,2.8,20.85
87903,CAND_0014732,Project Manager,2.7,20.85
87904,CAND_0014733,.NET Developer,2.0,20.85
87905,CAND_0014756,.NET Developer,1.9,20.85
87906,CAND_0014867,Full Stack Developer,2.4,20.85
87907,CAND_0014961,.NET Developer,1.6,20.85
87908,CAND_0014987,Project Manager,2.3,20.85
87909,CAND_0015005,QA Engineer,1.3,20.85
87910,CAND_0015142,Mobile Developer,2.4,20.85
87911,CAND_0015201,Software Engineer,2.3,20.85
87912,CAND_0015230,Software Engineer,2.3,20.85
87913,CAND_0015317,Graphic Designer,2.8,20.85
87914,CAND_0015389,Software Engineer,1.8,20.85
87915,CAND_0015407,Java Developer,1.3,20.85
87916,CAND_0015547,Business Analyst,1.4,20.85
87917,CAND_0015759,Graphic Designer,2.5,20.85
87918,CAND_0015765,DevOps Engineer,2.1,20.85
87919,CAND_0015991,Full Stack Developer,2.5,20.85
87920,CAND_0016039,Graphic Designer,1.9,20.85
87921,CAND_0016049,Full Stack Developer,1.9,20.85
87922,CAND_0016090,Project Manager,2.8,20.85
87923,CAND_0016092,Software Engineer,1.8,20.85
87924,CAND_0016110,Frontend Engineer,2.3,20.85
87925,CAND_0016142,Data Analyst,2.3,20.85
87926,CAND_0016182,Cloud Engineer,1.3,20.85
87927,CAND_0016357,Cloud Engineer,2.1,20.85
87928,CAND_0016527,Java Developer,1.6,20.85
87929,CAND_0016725,Full Stack Developer,2.4,20.85
87930,CAND_0016991,Cloud Engineer,1.6,20.85
87931,CAND_0017024,Frontend Engineer,2.2,20.85
87932,CAND_0017025,Analytics Engineer,2.5,20.85
87933,CAND_0017117,QA Engineer,1.3,20.85
87934,CAND_0017285,DevOps Engineer,2.2,20.85
87935,CAND_0017322,Business Analyst,2.8,20.85
87936,CAND_0017338,Mobile Developer,1.6,20.85
87937,CAND_0017412,Project Manager,2.5,20.85
87938,CAND_0017680,Mobile Developer,2.4,20.85
87939,CAND_0017981,Graphic Designer,2.4,20.85
87940,CAND_0017997,.NET Developer,2.4,20.85
87941,CAND_0018134,Full Stack Developer,1.3,20.85
87942,CAND_0018151,Software Engineer,2.9,20.85
87943,CAND_0018186,Graphic Designer,1.1,20.85
87944,CAND_0018237,Full Stack Developer,1.0,20.85
87945,CAND_0018241,Java Developer,2.0,20.85
87946,CAND_0018291,DevOps Engineer,2.6,20.85
87947,CAND_0018322,Frontend Engineer,2.0,20.85
87948,CAND_0018410,Full Stack Developer,2.7,20.85
87949,CAND_0018471,Full Stack Developer,2.1,20.85
87950,CAND_0018498,Frontend Engineer,1.5,20.85
87951,CAND_0018544,Business Analyst,1.1,20.85
87952,CAND_0018663,Business Analyst,1.3,20.85
87953,CAND_0018676,Software Engineer,2.6,20.85
87954,CAND_0018684,.NET Developer,2.7,20.85
87955,CAND_0018700,Business Analyst,1.1,20.85
87956,CAND_0018714,Graphic Designer,1.3,20.85
87957,CAND_0018900,QA Engineer,2.4,20.85
87958,CAND_0018971,.NET Developer,1.8,20.85
87959,CAND_0019029,QA Engineer,1.7,20.85
87960,CAND_0019062,Full Stack Developer,1.6,20.85
87961,CAND_0019102,Project Manager,2.4,20.85
87962,CAND_0019231,Graphic Designer,1.3,20.85
87963,CAND_0019264,Graphic Designer,2.3,20.85
87964,CAND_0019306,Graphic Designer,2.5,20.85
87965,CAND_0019330,.NET Developer,1.1,20.85
87966,CAND_0019403,QA Engineer,2.0,20.85
87967,CAND_0019454,DevOps Engineer,1.2,20.85
87968,CAND_0019458,Java Developer,2.5,20.85
87969,CAND_0019522,Full Stack Developer,1.2,20.85
87970,CAND_0019525,DevOps Engineer,2.5,20.85
87971,CAND_0019532,Graphic Designer,1.1,20.85
87972,CAND_0019575,Frontend Engineer,2.1,20.85
87973,CAND_0019654,Full Stack Developer,2.2,20.85
87974,CAND_0019733,Frontend Engineer,2.9,20.85
87975,CAND_0019823,Business Analyst,2.7,20.85
87976,CAND_0019874,Cloud Engineer,1.2,20.85
87977,CAND_0019936,Software Engineer,1.6,20.85
87978,CAND_0019984,Cloud Engineer,1.7,20.85
87979,CAND_0020168,.NET Developer,2.4,20.85
87980,CAND_0020172,.NET Developer,1.4,20.85
87981,CAND_0020262,DevOps Engineer,1.5,20.85
87982,CAND_0020294,Project Manager,2.7,20.85
87983,CAND_0020348,Frontend Engineer,2.7,20.85
87984,CAND_0020363,Graphic Designer,1.0,20.85
87985,CAND_0020392,QA Engineer,2.4,20.85
87986,CAND_0020528,Java Developer,1.5,20.85
87987,CAND_0020593,Business Analyst,1.5,20.85
87988,CAND_0020674,Graphic Designer,2.1,20.85
87989,CAND_0020873,Java Developer,1.8,20.85
87990,CAND_0020906,.NET Developer,1.7,20.85
87991,CAND_0020941,Mobile Developer,1.4,20.85
87992,CAND_0021073,DevOps Engineer,1.1,20.85
87993,CAND_0021103,Java Developer,2.9,20.85
87994,CAND_0021139,Frontend Engineer,1.0,20.85
87995,CAND_0021141,Cloud Engineer,1.4,20.85
87996,CAND_0021195,Graphic Designer,2.8,20.85
87997,CAND_0021221,QA Engineer,2.8,20.85
87998,CAND_0021461,Frontend Engineer,2.9,20.85
87999,CAND_0021474,Software Engineer,2.0,20.85
88000,CAND_0021483,Cloud Engineer,1.3,20.85
88001,CAND_0021520,DevOps Engineer,1.3,20.85
88002,CAND_0021608,QA Engineer,2.0,20.85
88003,CAND_0021741,Business Analyst,2.3,20.85
88004,CAND_0021839,Data Analyst,2.6,20.85
88005,CAND_0022025,Java Developer,1.3,20.85
88006,CAND_0022040,Graphic Designer,2.0,20.85
88007,CAND_0022061,Frontend Engineer,2.4,20.85
88008,CAND_0022138,Software Engineer,2.8,20.85
88009,CAND_0022177,Business Analyst,1.7,20.85
88010,CAND_0022271,Business Analyst,1.7,20.85
88011,CAND_0022276,Project Manager,2.8,20.85
88012,CAND_0022316,Java Developer,1.5,20.85
88013,CAND_0022457,Business Analyst,1.7,20.85
88014,CAND_0022530,Mobile Developer,2.3,20.85
88015,CAND_0022576,Frontend Engineer,2.3,20.85
88016,CAND_0022626,Software Engineer,1.9,20.85
88017,CAND_0022660,Business Analyst,2.1,20.85
88018,CAND_0022709,Cloud Engineer,2.5,20.85
88019,CAND_0022744,.NET Developer,1.0,20.85
88020,CAND_0022817,DevOps Engineer,1.3,20.85
88021,CAND_0022851,Mobile Developer,2.9,20.85
88022,CAND_0022865,Backend Engineer,2.2,20.85
88023,CAND_0022874,Cloud Engineer,2.3,20.85
88024,CAND_0022905,Project Manager,2.9,20.85
88025,CAND_0022922,Data Analyst,2.0,20.85
88026,CAND_0022995,Graphic Designer,2.9,20.85
88027,CAND_0023196,Software Engineer,1.6,20.85
88028,CAND_0023236,Business Analyst,1.0,20.85
88029,CAND_0023258,Business Analyst,1.9,20.85
88030,CAND_0023266,Full Stack Developer,1.5,20.85
88031,CAND_0023287,.NET Developer,1.4,20.85
88032,CAND_0023317,Frontend Engineer,2.9,20.85
88033,CAND_0023378,Software Engineer,1.8,20.85
88034,CAND_0023411,Software Engineer,2.7,20.85
88035,CAND_0023521,Project Manager,2.6,20.85
88036,CAND_0023626,Software Engineer,1.7,20.85
88037,CAND_0023690,Mobile Developer,1.2,20.85
88038,CAND_0023713,DevOps Engineer,2.4,20.85
88039,CAND_0023716,Cloud Engineer,1.1,20.85
88040,CAND_0023758,Graphic Designer,2.7,20.85
88041,CAND_0023777,.NET Developer,2.2,20.85
88042,CAND_0023866,Java Developer,2.3,20.85
88043,CAND_0023894,Business Analyst,2.7,20.85
88044,CAND_0023939,Java Developer,2.5,20.85
88045,CAND_0024191,Cloud Engineer,2.1,20.85
88046,CAND_0024326,Cloud Engineer,1.6,20.85
88047,CAND_0024349,Java Developer,2.2,20.85
88048,CAND_0024426,Mobile Developer,2.7,20.85
88049,CAND_0024454,Frontend Engineer,1.5,20.85
88050,CAND_0024489,Software Engineer,2.7,20.85
88051,CAND_0024497,Business Analyst,2.3,20.85
88052,CAND_0024522,Analytics Engineer,2.8,20.85
88053,CAND_0024542,Java Developer,2.4,20.85
88054,CAND_0024552,DevOps Engineer,2.6,20.85
88055,CAND_0024655,Software Engineer,2.0,20.85
88056,CAND_0024657,.NET Developer,2.9,20.85
88057,CAND_0024716,Full Stack Developer,1.7,20.85
88058,CAND_0024745,Business Analyst,1.9,20.85
88059,CAND_0024801,Java Developer,2.5,20.85
88060,CAND_0024836,Cloud Engineer,1.9,20.85
88061,CAND_0024975,Cloud Engineer,2.4,20.85
88062,CAND_0025044,DevOps Engineer,1.8,20.85
88063,CAND_0025119,Graphic Designer,1.9,20.85
88064,CAND_0025140,Mobile Developer,1.8,20.85
88065,CAND_0025152,Frontend Engineer,1.3,20.85
88066,CAND_0025206,QA Engineer,2.1,20.85
88067,CAND_0025222,Mobile Developer,2.1,20.85
88068,CAND_0025223,Graphic Designer,2.1,20.85
88069,CAND_0025323,QA Engineer,1.2,20.85
88070,CAND_0025375,Business Analyst,1.8,20.85
88071,CAND_0025404,Java Developer,1.4,20.85
88072,CAND_0025540,DevOps Engineer,1.9,20.85
88073,CAND_0025613,Business Analyst,2.3,20.85
88074,CAND_0025702,.NET Developer,1.8,20.85
88075,CAND_0025715,DevOps Engineer,1.6,20.85
88076,CAND_0025778,Cloud Engineer,2.9,20.85
88077,CAND_0025877,.NET Developer,2.2,20.85
88078,CAND_0025892,Business Analyst,2.6,20.85
88079,CAND_0025905,Cloud Engineer,1.1,20.85
88080,CAND_0026012,Java Developer,2.9,20.85
88081,CAND_0026027,QA Engineer,1.7,20.85
88082,CAND_0026049,QA Engineer,2.3,20.85
88083,CAND_0026078,Frontend Engineer,2.6,20.85
88084,CAND_0026082,Software Engineer,2.9,20.85
88085,CAND_0026164,.NET Developer,1.8,20.85
88086,CAND_0026205,Full Stack Developer,1.1,20.85
88087,CAND_0026265,Full Stack Developer,2.1,20.85
88088,CAND_0026324,Data Analyst,2.7,20.85
88089,CAND_0026326,Full Stack Developer,1.7,20.85
88090,CAND_0026392,Graphic Designer,1.3,20.85
88091,CAND_0026436,QA Engineer,1.9,20.85
88092,CAND_0026488,Mobile Developer,1.8,20.85
88093,CAND_0026521,Full Stack Developer,1.0,20.85
88094,CAND_0026609,Project Manager,2.9,20.85
88095,CAND_0026626,Frontend Engineer,2.4,20.85
88096,CAND_0026635,Java Developer,2.0,20.85
88097,CAND_0026691,Full Stack Developer,1.1,20.85
88098,CAND_0026698,Java Developer,2.0,20.85
88099,CAND_0026838,Graphic Designer,1.5,20.85
88100,CAND_0026869,Mobile Developer,1.9,20.85
88101,CAND_0026879,Frontend Engineer,2.2,20.85
88102,CAND_0026941,Frontend Engineer,1.1,20.85
88103,CAND_0026982,Graphic Designer,2.6,20.85
88104,CAND_0027338,Software Engineer,2.9,20.85
88105,CAND_0027451,Graphic Designer,2.7,20.85
88106,CAND_0027501,Cloud Engineer,2.2,20.85
88107,CAND_0027697,Software Engineer,2.4,20.85
88108,CAND_0027810,Business Analyst,2.6,20.85
88109,CAND_0027819,Graphic Designer,1.9,20.85
88110,CAND_0027829,Full Stack Developer,1.8,20.85
88111,CAND_0028151,Java Developer,1.1,20.85
